"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size","log_salary","job_category","exp_level_ord","company_size_ord","location_group","residence_group","job_cat_Data_Engineer","job_cat_Data_Scientist","job_cat_Management_Lead","job_cat_ML_AI_Engineer","job_cat_Other","job_cat_Research","empl_CT","empl_FL","empl_PT","loc_CA","loc_DE","loc_ES","loc_FR","loc_GB","loc_IN","loc_US","res_CA","res_DE","res_ES","res_FR","res_GB","res_IN","res_US","is_local","salary_in_usd_scaled","log_salary_scaled","remote_ratio_scaled","exp_level_ord_scaled","company_size_ord_scaled"
2021,"EX","FT","Director of Data Science",130000,"EUR",153667,"IT",100,"PL","L",11.9425432025057,"Management_Lead",4,3,"Other","Other",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595686745895789,0.723482975204629,0.735648056021002,2.04714300478436,1.19928162061945
2021,"MI","FT","Data Engineer",110000,"PLN",28476,"PL",100,"PL","L",10.2568169062238,"Data_Engineer",2,3,"Other","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.13632463700996,-1.40950712103309,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"EN","FT","Data Analyst",50000,"EUR",59102,"FR",50,"FR","M",10.9870200437691,"Data_Analyst",1,2,"FR","FR",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.712615419790902,-0.485563498594933,-0.486825919425663,-1.71223661938627,-0.293216431473038
2021,"MI","FT","Data Analytics Engineer",110000,"USD",110000,"US",100,"US","L",11.6082356447746,"Other",2,3,"US","US",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.00844407067525427,0.300475568064598,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"SE","FT","Lead Data Analyst",170000,"USD",170000,"US",100,"US","L",12.0435537160324,"Management_Lead",3,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.821653004788199,0.8512940115772,0.735648056021002,0.79401646339415,1.19928162061945
2021,"SE","FT","Data Analyst",80000,"USD",80000,"BG",100,"US","S",11.289781913656,"Data_Analyst",3,1,"US","Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.423492608406981,-0.102471610302351,0.735648056021002,0.79401646339415,-1.78571448356553
2021,"SE","FT","Marketing Data Analyst",75000,"EUR",88654,"GR",100,"DK","L",11.3924964317478,"Data_Analyst",3,3,"Other","Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303764940222635,0.0274955441003875,0.735648056021002,0.79401646339415,1.19928162061945
2021,"EN","FT","Data Science Consultant",65000,"EUR",76833,"DE",100,"DE","S",11.2493895143465,"Other",1,1,"DE","DE",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.467307899040193,-0.153581086307118,0.735648056021002,-1.71223661938627,-1.78571448356553
2021,"MI","FT","Lead Data Analyst",1450000,"INR",19609,"IN",100,"IN","L",9.88374392349952,"Management_Lead",2,3,"IN","IN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.2589991498122,-1.88156535437726,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"SE","FT","Lead Data Engineer",276000,"USD",276000,"US",0,"US","L",12.5281561446993,"Management_Lead",3,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.28815783810697,1.46447313990844,-1.70929989487233,0.79401646339415,1.19928162061945
2021,"EN","FT","Data Scientist",2200000,"INR",29751,"IN",50,"IN","L",10.3006180238542,"Data_Scientist",1,3,"IN","IN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.11868507415637,-1.35408451161185,-0.486825919425663,-1.71223661938627,1.19928162061945
2021,"MI","FT","Cloud Data Engineer",120000,"SGD",89294,"SG",50,"SG","L",11.3996895753576,"Data_Engineer",2,3,"Other","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.294910571417692,0.0365972020114409,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"EN","PT","AI Scientist",12000,"USD",12000,"BR",100,"US","S",9.39266192877014,"ML_AI_Engineer",1,1,"US","Other",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.36426929393223,-2.50294323375705,0.735648056021002,-1.71223661938627,-1.78571448356553
2021,"MI","FT","Financial Data Analyst",450000,"USD",450000,"US",100,"US","L",13.0170028617465,"Data_Analyst",2,3,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.69543935695098,2.08302266858331,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"EN","FT","Computer Vision Software Engineer",70000,"USD",70000,"US",100,"US","M",11.1562505210315,"ML_AI_Engineer",1,2,"US","US",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.561842120984223,-0.271432098510395,0.735648056021002,-1.71223661938627,-0.293216431473038
2021,"MI","FT","Computer Vision Software Engineer",81000,"EUR",95746,"DE",100,"US","S",11.4694541307134,"ML_AI_Engineer",2,1,"US","DE",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.205647465902855,0.124871974713584,0.735648056021002,-0.459110077996058,-1.78571448356553
2021,"MI","FT","Data Analyst",75000,"USD",75000,"US",0,"US","L",11.2252433925184,"Data_Analyst",2,3,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.492667364695602,-0.184133755999367,-1.70929989487233,-0.459110077996058,1.19928162061945
2021,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","L",11.9183905730784,"Data_Engineer",3,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.544953979633715,0.692922071290266,0.735648056021002,0.79401646339415,1.19928162061945
2021,"MI","FT","BI Data Analyst",11000000,"HUF",36259,"HU",50,"US","L",10.4984429053295,"Data_Analyst",2,3,"US","Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0286472113711,-1.10377192296274,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"MI","FT","Data Analyst",62000,"USD",62000,"US",0,"US","L",11.0348896640272,"Data_Analyst",2,3,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.672521731046017,-0.424992914778117,-1.70929989487233,-0.459110077996058,1.19928162061945
2021,"MI","FT","Data Scientist",73000,"USD",73000,"US",0,"US","L",11.1982147201305,"Data_Scientist",2,3,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.52033726721105,-0.218333786363159,-1.70929989487233,-0.459110077996058,1.19928162061945
2021,"MI","FT","Data Analyst",37456,"GBP",51519,"GB",50,"GB","L",10.849705950652,"Data_Analyst",2,3,"GB","GB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.817525855178224,-0.659310328871467,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"MI","FT","Research Scientist",235000,"CAD",187442,"CA",100,"CA","L",12.1412247432058,"Research",2,3,"CA","CA",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.06296222462542,0.974879515410071,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"SE","FT","Data Engineer",115000,"USD",115000,"US",100,"US","S",11.6526874073454,"Data_Engineer",3,1,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0607306856133668,0.356721454204612,0.735648056021002,0.79401646339415,-1.78571448356553
2021,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M",11.9183905730784,"Data_Engineer",3,2,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.544953979633715,0.692922071290266,0.735648056021002,0.79401646339415,-0.293216431473038
2021,"EN","FT","Data Engineer",2250000,"INR",30428,"IN",100,"IN","L",10.3231185161172,"Data_Engineer",1,3,"IN","IN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.10931881215489,-1.32561409665587,0.735648056021002,-1.71223661938627,1.19928162061945
2021,"SE","FT","Machine Learning Engineer",80000,"EUR",94564,"DE",50,"DE","L",11.4570321329297,"ML_AI_Engineer",3,3,"DE","DE",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.222000378289485,0.109154121639518,-0.486825919425663,0.79401646339415,1.19928162061945
2021,"SE","FT","Director of Data Engineering",82500,"GBP",113476,"GB",100,"GB","M",11.6393466397996,"Management_Lead",3,2,"GB","GB",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0396462198965951,0.339841059614979,0.735648056021002,0.79401646339415,-0.293216431473038
2021,"SE","FT","Lead Data Engineer",75000,"GBP",103160,"GB",100,"GB","S",11.5440364599953,"Management_Lead",3,1,"GB","GB",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.103075137278088,0.219242792837239,0.735648056021002,0.79401646339415,-1.78571448356553
2021,"EN","PT","AI Scientist",12000,"USD",12000,"PK",100,"US","M",9.39266192877014,"ML_AI_Engineer",1,2,"US","Other",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.36426929393223,-2.50294323375705,0.735648056021002,-1.71223661938627,-0.293216431473038
2021,"MI","FT","Data Engineer",38400,"EUR",45391,"NL",100,"NL","L",10.7230691264923,"Data_Engineer",2,3,"Other","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.902306436485558,-0.819546953492825,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"EN","FT","Machine Learning Scientist",225000,"USD",225000,"US",100,"US","L",12.3238556811866,"ML_AI_Engineer",1,3,"US","US",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.58257532396303,1.20596684129367,0.735648056021002,-1.71223661938627,1.19928162061945
2021,"MI","FT","Data Scientist",50000,"USD",50000,"NG",100,"NG","L",10.8197782844103,"Data_Scientist",2,3,"Other","Other",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.838541146138707,-0.697178526002772,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"MI","FT","Data Science Engineer",34000,"EUR",40189,"GR",100,"GR","M",10.6013486053223,"Data_Engineer",2,2,"Other","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.97427585292824,-0.973562861494645,0.735648056021002,-0.459110077996058,-0.293216431473038
2021,"EN","FT","Data Analyst",90000,"USD",90000,"US",100,"US","S",11.4075649493124,"Data_Analyst",1,1,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.285143095829739,0.0465621024148284,0.735648056021002,-1.71223661938627,-1.78571448356553
2021,"MI","FT","Data Engineer",200000,"USD",200000,"US",100,"US","L",12.2060726455302,"Data_Engineer",2,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.23670154251993,1.05693312857649,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"MI","FT","Big Data Engineer",60000,"USD",60000,"ES",50,"RO","M",11.0020998412042,"Data_Engineer",2,2,"Other","ES",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.700191633561465,-0.466482667588577,-0.486825919425663,-0.459110077996058,-0.293216431473038
2021,"SE","FT","Principal Data Engineer",200000,"USD",200000,"US",100,"US","M",12.2060726455302,"Data_Engineer",3,2,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.23670154251993,1.05693312857649,0.735648056021002,0.79401646339415,-0.293216431473038
2021,"EN","FT","Data Analyst",50000,"USD",50000,"US",100,"US","M",10.8197782844103,"Data_Analyst",1,2,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.838541146138707,-0.697178526002772,0.735648056021002,-1.71223661938627,-0.293216431473038
2021,"EN","FT","Applied Data Scientist",80000,"GBP",110037,"GB",0,"GB","L",11.6085719518534,"Data_Scientist",1,3,"GB","GB",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.00793217747871847,0.300901105513919,-1.70929989487233,-1.71223661938627,1.19928162061945
2021,"EN","PT","Data Analyst",8760,"EUR",10354,"ES",50,"ES","M",9.24512819746185,"Data_Analyst",1,2,"ES","ES",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1.38704162370244,-2.6896212184546,-0.486825919425663,-1.71223661938627,-0.293216431473038
2021,"MI","FT","Principal Data Scientist",151000,"USD",151000,"US",100,"US","L",11.9250351157971,"Data_Scientist",2,3,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.558788930891439,0.701329571276598,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"SE","FT","Machine Learning Scientist",120000,"USD",120000,"US",50,"US","S",11.6952470217642,"ML_AI_Engineer",3,1,"US","US",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.129905441901988,0.410573159701056,-0.486825919425663,0.79401646339415,-1.78571448356553
2021,"MI","FT","Data Scientist",700000,"INR",9466,"IN",0,"IN","S",9.15546171046619,"Data_Scientist",2,1,"IN","IN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.3993270604193,-2.80307838475022,-1.70929989487233,-0.459110077996058,-1.78571448356553
2021,"EN","FT","Machine Learning Engineer",20000,"USD",20000,"IN",100,"IN","S",9.90348755253613,"ML_AI_Engineer",1,1,"IN","IN",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.25358968387043,-1.85658326488162,0.735648056021002,-1.71223661938627,-1.78571448356553
2021,"SE","FT","Lead Data Scientist",3000000,"INR",40570,"IN",50,"IN","L",10.6107841562005,"Management_Lead",3,3,"IN","IN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-0.969004736499047,-0.961623831641378,-0.486825919425663,0.79401646339415,1.19928162061945
2021,"EN","FT","Machine Learning Developer",100000,"USD",100000,"IQ",50,"IQ","S",11.5129254649702,"ML_AI_Engineer",1,1,"Other","Other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.146793583252496,0.179877301286861,-0.486825919425663,-1.71223661938627,-1.78571448356553
2021,"EN","FT","Data Scientist",42000,"EUR",49646,"FR",50,"FR","M",10.8126731022802,"Data_Scientist",1,2,"FR","FR",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.843438718883942,-0.706168884134328,-0.486825919425663,-1.71223661938627,-0.293216431473038
2021,"MI","FT","Applied Machine Learning Scientist",38400,"USD",38400,"VN",100,"US","M",10.5558127385758,"ML_AI_Engineer",2,2,"US","Other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.999026580728308,-1.031180490767,0.735648056021002,-0.459110077996058,-0.293216431473038
2021,"SE","FT","Computer Vision Engineer",24000,"USD",24000,"BR",100,"BR","M",10.0858091093301,"ML_AI_Engineer",3,2,"Other","Other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.19824987883954,-1.62588740646742,0.735648056021002,0.79401646339415,-0.293216431473038
2021,"EN","FT","Data Scientist",100000,"USD",100000,"US",0,"US","S",11.5129254649702,"Data_Scientist",1,1,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.146793583252496,0.179877301286861,-1.70929989487233,-1.71223661938627,-1.78571448356553
2021,"MI","FT","Data Analyst",90000,"USD",90000,"US",100,"US","M",11.4075649493124,"Data_Analyst",2,2,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.285143095829739,0.0465621024148284,0.735648056021002,-0.459110077996058,-0.293216431473038
2021,"MI","FT","ML Engineer",7000000,"JPY",63711,"JP",50,"JP","S",11.0621125111104,"ML_AI_Engineer",2,1,"Other","Other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.648850129444051,-0.390547190494237,-0.486825919425663,-0.459110077996058,-1.78571448356553
2021,"MI","FT","ML Engineer",8500000,"JPY",77364,"JP",50,"JP","S",11.2562768350986,"ML_AI_Engineer",2,1,"Other","Other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.459961539922342,-0.144866393425934,-0.486825919425663,-0.459110077996058,-1.78571448356553
2021,"SE","FT","Principal Data Scientist",220000,"USD",220000,"US",0,"US","L",12.3013828253345,"Data_Scientist",3,3,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.51340056767441,1.17753139535423,-1.70929989487233,0.79401646339415,1.19928162061945
2021,"EN","FT","Data Scientist",80000,"USD",80000,"US",100,"US","M",11.289781913656,"Data_Scientist",1,2,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.423492608406981,-0.102471610302351,0.735648056021002,-1.71223661938627,-0.293216431473038
2021,"MI","FT","Data Analyst",135000,"USD",135000,"US",100,"US","L",11.8130300574206,"Data_Analyst",2,3,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.337429710767851,0.559606872418236,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"SE","FT","Data Science Manager",240000,"USD",240000,"US",0,"US","L",12.3883942023241,"Management_Lead",3,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.79009959282889,1.28762898699069,-1.70929989487233,0.79401646339415,1.19928162061945
2021,"SE","FT","Data Engineering Manager",150000,"USD",150000,"US",0,"US","L",11.9183905730784,"Management_Lead",3,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.544953979633715,0.692922071290266,-1.70929989487233,0.79401646339415,1.19928162061945
2021,"MI","FT","Data Scientist",82500,"USD",82500,"US",100,"US","S",11.3205535723228,"Data_Scientist",2,1,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.38890523026267,-0.0635354892216271,0.735648056021002,-0.459110077996058,-1.78571448356553
2021,"MI","FT","Data Engineer",100000,"USD",100000,"US",100,"US","L",11.5129254649702,"Data_Engineer",2,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.146793583252496,0.179877301286861,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"SE","FT","Machine Learning Engineer",70000,"EUR",82744,"BE",50,"BE","M",11.3235067830576,"ML_AI_Engineer",3,2,"Other","Other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.385529502155786,-0.0597987205282343,-0.486825919425663,0.79401646339415,-0.293216431473038
2021,"MI","FT","Research Scientist",53000,"EUR",62649,"FR",50,"FR","M",11.0453029985049,"Research",2,2,"FR","FR",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.663542847679754,-0.411816671779096,-0.486825919425663,-0.459110077996058,-0.293216431473038
2021,"MI","FT","Data Engineer",90000,"USD",90000,"US",100,"US","L",11.4075649493124,"Data_Engineer",2,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.285143095829739,0.0465621024148284,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"SE","FT","Data Engineering Manager",153000,"USD",153000,"US",100,"US","L",11.9381932003746,"Management_Lead",3,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.586458833406887,0.717978812705168,0.735648056021002,0.79401646339415,1.19928162061945
2021,"SE","FT","Cloud Data Engineer",160000,"USD",160000,"BR",100,"US","S",11.982929094216,"Data_Engineer",3,1,"US","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.683303492210957,0.774584216987281,0.735648056021002,0.79401646339415,-1.78571448356553
2021,"SE","FT","Director of Data Science",168000,"USD",168000,"JP",0,"JP","S",12.0317192583854,"Management_Lead",3,1,"Other","Other",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79398310227275,0.836319587193433,-1.70929989487233,0.79401646339415,-1.78571448356553
2021,"MI","FT","Data Scientist",150000,"USD",150000,"US",100,"US","M",11.9183905730784,"Data_Scientist",2,2,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.544953979633715,0.692922071290266,0.735648056021002,-0.459110077996058,-0.293216431473038
2021,"MI","FT","Data Scientist",95000,"CAD",75774,"CA",100,"CA","L",11.2355105048742,"Data_Scientist",2,3,"CA","CA",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.481959112422123,-0.17114253137403,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"EN","FT","Data Scientist",13400,"USD",13400,"UA",100,"UA","L",9.503009985939,"Data_Scientist",1,3,"Other","Other",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.34490036217141,-2.36331717844819,0.735648056021002,-1.71223661938627,1.19928162061945
2021,"SE","FT","Data Science Manager",144000,"USD",144000,"US",100,"US","L",11.8775685785581,"Management_Lead",3,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.461944272087369,0.641269018115251,0.735648056021002,0.79401646339415,1.19928162061945
2021,"SE","FT","Data Science Engineer",159500,"CAD",127221,"CA",50,"CA","L",11.7536810106012,"Data_Engineer",3,3,"CA","CA",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.229807624934015,0.484511093604056,-0.486825919425663,0.79401646339415,1.19928162061945
2021,"MI","FT","Data Scientist",160000,"SGD",119059,"SG",100,"IL","M",11.6873744475456,"Data_Scientist",2,2,"Other","Other",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116886752768469,0.400611801871415,0.735648056021002,-0.459110077996058,-0.293216431473038
2021,"MI","FT","Applied Machine Learning Scientist",423000,"USD",423000,"US",50,"US","L",12.9551274580284,"ML_AI_Engineer",2,3,"US","US",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.32189567299243,2.00473022951862,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"SE","FT","Data Analytics Manager",120000,"USD",120000,"US",100,"US","M",11.6952470217642,"Management_Lead",3,2,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.129905441901988,0.410573159701056,0.735648056021002,0.79401646339415,-0.293216431473038
2021,"EN","FT","Machine Learning Engineer",125000,"USD",125000,"US",100,"US","S",11.7360690162844,"ML_AI_Engineer",1,1,"US","US",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.199080198190609,0.46222621287607,0.735648056021002,-1.71223661938627,-1.78571448356553
2021,"EX","FT","Head of Data",230000,"USD",230000,"RU",50,"RU","L",12.3458345879053,"Management_Lead",4,3,"Other","Other",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.65175008025165,1.23377728149424,-0.486825919425663,2.04714300478436,1.19928162061945
2021,"EX","FT","Head of Data Science",85000,"USD",85000,"RU",0,"RU","M",11.3504065354725,"Management_Lead",4,2,"Other","Other",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.35431785211836,-0.0257618157124323,-1.70929989487233,2.04714300478436,-0.293216431473038
2021,"MI","FT","Data Engineer",24000,"EUR",28369,"MT",50,"MT","L",10.2530522786797,"Data_Engineer",2,3,"Other","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.13780497679454,-1.41427059496429,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"EN","FT","Data Science Consultant",54000,"EUR",63831,"DE",50,"DE","L",11.0639942447418,"Other",1,3,"DE","DE",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.647189935293124,-0.388166187594521,-0.486825919425663,-1.71223661938627,1.19928162061945
2021,"EX","FT","Director of Data Science",110000,"EUR",130026,"DE",50,"DE","M",11.7754897094404,"Management_Lead",4,2,"DE","DE",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.268614663211931,0.512106165673817,-0.486825919425663,2.04714300478436,-0.293216431473038
2021,"SE","FT","Data Specialist",165000,"USD",165000,"US",100,"US","L",12.0137007528827,"Data_Engineer",3,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.752478248499578,0.813520338068005,0.735648056021002,0.79401646339415,1.19928162061945
2021,"EN","FT","Data Engineer",80000,"USD",80000,"US",100,"US","L",11.289781913656,"Data_Engineer",1,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.423492608406981,-0.102471610302351,0.735648056021002,-1.71223661938627,1.19928162061945
2021,"EX","FT","Director of Data Science",250000,"USD",250000,"US",0,"US","L",12.4292161968444,"Management_Lead",4,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.92844910540614,1.3392820401657,-1.70929989487233,2.04714300478436,1.19928162061945
2021,"EN","FT","BI Data Analyst",55000,"USD",55000,"US",50,"US","S",10.9150884642146,"Data_Analyst",1,1,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.769366389850086,-0.576580259225034,-0.486825919425663,-1.71223661938627,-1.78571448356553
2021,"MI","FT","Data Architect",150000,"USD",150000,"US",100,"US","L",11.9183905730784,"Data_Engineer",2,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.544953979633715,0.692922071290266,0.735648056021002,-0.459110077996058,1.19928162061945
